gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000095713	2070.4260858392	5.00058578030027	0.222764392092886	22.447868500524	1.34256699918634e-111	1.22130787451915e-110
ENSG00000172915	443.313603221134	-3.13708464671602	0.139778894067945	-22.443192641023	1.49144149889766e-111	1.35621517866351e-110
ENSG00000069535	2765.90739440332	-3.49289605455616	0.15564393248721	-22.4415818769111	1.54645309710179e-111	1.40569915110454e-110
ENSG00000145386	1772.58713893111	2.30666448813876	0.102796355245542	22.4391660835542	1.63277744897226e-111	1.48359697675419e-110
ENSG00000088305	556.704496576557	2.17910119549106	0.0971121102017053	22.4390263064513	1.63791681179434e-111	1.48769590281849e-110
ENSG00000102125	1390.16769104019	-1.53845327960181	0.068565847536819	-22.4376031926926	1.69117008277169e-111	1.53547608857174e-110
ENSG00000168538	1431.72806898775	-1.18458039355731	0.0527953828552536	-22.4371967678503	1.70669338452074e-111	1.54897633775648e-110
ENSG00000112599	26.3448215974169	-2.94065401625133	0.131067434257705	-22.4361912087895	1.74571439533873e-111	1.58378433590903e-110
ENSG00000124635	181.145556048987	3.81554309380138	0.170081629539116	22.4335991143821	1.85045641166214e-111	1.67816765115847e-110
ENSG00000148229	4014.07327393381	1.55296150418554	0.0692253478189493	22.4334229168068	1.85779977567112e-111	1.684182269836e-110
ENSG00000135253	267.847527002428	4.41238667154437	0.196720454984585	22.4297299022113	2.01858545633905e-111	1.8285911905136e-110
ENSG00000088280	2795.91414722234	-2.07281269480412	0.0924136320278731	-22.4297287025678	2.01863988006358e-111	1.8285911905136e-110
ENSG00000259479	553.994320228567	2.84391957953208	0.126800907655571	22.4282273062036	2.08791387268337e-111	1.89061998436977e-110
ENSG00000263142	259.018741110677	-1.97730522268254	0.088175369432189	-22.4246888378867	2.26070766752518e-111	2.04630339676333e-110
ENSG00000164548	3257.61269997274	-1.21161270226758	0.0540322344124917	-22.4238866935968	2.3018221219554e-111	2.08272243124884e-110
ENSG00000225969	138.987882442258	6.34753213386699	0.283109113912465	22.4207975721672	2.46724859577615e-111	2.231550019075e-110
ENSG00000237940	63.4921044483245	-3.3806161867973	0.150790247710908	-22.4193290886991	2.54999738544841e-111	2.30551310003944e-110
ENSG00000147697	110.922550550561	5.57120045868089	0.248518107061009	22.4176842668177	2.6459756524848e-111	2.39137623951097e-110
ENSG00000115507	216.331816968349	5.60983475059479	0.250299299524878	22.4125067918427	2.97226274983958e-111	2.68524264225301e-110
ENSG00000273706	1361.7720911791	7.92168554222078	0.353611666799326	22.4022177037398	3.74466525302633e-111	3.38176691557629e-110
ENSG00000129667	2983.66089878798	1.69979417116672	0.075887475876442	22.3988761193518	4.03632300908928e-111	3.6437702070997e-110
ENSG00000115415	12748.7841241533	2.16091951489383	0.0964938003511416	22.3943870697416	4.46412561582985e-111	4.02843103876658e-110
ENSG00000273604	678.866046144202	2.89177788983287	0.129135160793992	22.3934199799084	4.56205552836433e-111	4.11523477547196e-110
ENSG00000196747	55.3475611330399	5.59434160294934	0.24982756960532	22.3928112169018	4.62479698106753e-111	4.17024248723145e-110
ENSG00000112799	306.598275581394	3.1034489240277	0.138594727772297	22.3922581609777	4.68254328208891e-111	4.2207058384691e-110
ENSG00000048740	1928.34319518073	-2.69081605960542	0.120175784465384	-22.3906677337355	4.85264607703977e-111	4.37236706462042e-110
ENSG00000131504	7699.45506757784	1.57201989038987	0.0702160066048723	22.3883408698549	5.11268641818624e-111	4.6049182843755e-110
ENSG00000064490	4795.54416782173	1.9863251923648	0.088743789480974	22.3826952171188	5.80289568826423e-111	5.22459190123227e-110
ENSG00000138050	647.34670432625	-1.27732336858967	0.0570719514542912	-22.3809303176303	6.03718136693878e-111	5.4334632302449e-110
ENSG00000171960	1949.65836869354	1.90446186372644	0.0851050760207378	22.3777705487552	6.48045970424505e-111	5.83019777115572e-110
ENSG00000239789	1189.94329154678	1.36799438661434	0.0611369654024755	22.3758961147088	6.75862038076919e-111	6.07813794136854e-110
ENSG00000176871	3099.59325797912	1.33787936405278	0.0597972407663018	22.3735969571146	7.11613116684371e-111	6.39722361046668e-110
