gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Type
ENSG00000002079	66.4680899118736	-5.50433018761218	0.145242019728964	-37.8976428301108	0	0	Downregulated
ENSG00000006453	3359.72676273741	2.97258627015481	0.0742733249342226	40.0222593075963	0	0	Upregulated
ENSG00000010278	31995.1040362504	4.07602223282219	0.106440010246234	38.2940796735445	0	0	Upregulated
ENSG00000035141	3754.15339250674	2.1631299594696	0.0551266733168363	39.2392616735128	0	0	Upregulated
ENSG00000039068	10609.7979456002	4.24184650677029	0.0967033382110394	43.8645302762263	0	0	Upregulated
ENSG00000047457	22403.8172992183	5.99244204104302	0.15389197931409	38.9392745986623	0	0	Upregulated
ENSG00000052344	9608.54579677732	4.70035023216598	0.113182642591294	41.5288963444607	0	0	Upregulated
ENSG00000059573	5328.57885245694	2.00795697957216	0.0525766295070585	38.1910555773185	0	0	Upregulated
ENSG00000067225	93977.3528784584	3.1830533797617	0.0797084668305607	39.9336921951847	0	0	Upregulated
ENSG00000073111	5582.47067606324	3.13489653417711	0.0757797398305044	41.3685312352469	0	0	Upregulated
ENSG00000073905	71.4309229523822	-4.70717137784511	0.0964996803973742	-48.7791395625513	0	0	Downregulated
ENSG00000075275	6630.24621651367	3.9973343762291	0.105455584722667	37.9053834535318	0	0	Upregulated
ENSG00000076554	4974.10928880296	3.51630484179029	0.0781762047029194	44.9792216845618	0	0	Upregulated
ENSG00000076944	5138.60354212982	3.24106524777969	0.0824340292510919	39.3170790900866	0	0	Upregulated
ENSG00000078795	67.4375024933883	-5.53353359783965	0.127715009207273	-43.3271988326689	0	0	Downregulated
ENSG00000084090	8602.50151838433	1.97092605740809	0.0494335564206784	39.8702055873858	0	0	Upregulated
ENSG00000084734	151.463170699627	-6.15472168877996	0.134428278376787	-45.784426930835	0	0	Downregulated
ENSG00000088325	5714.97722223714	4.14837802888386	0.0999950938679762	41.4858156377249	0	0	Upregulated
ENSG00000095303	14490.4313126343	4.90294539570304	0.116614380296757	42.0440891014142	0	0	Upregulated
ENSG00000095464	70.7673862718369	-5.35740856524229	0.122397031136908	-43.7707394981642	0	0	Downregulated
ENSG00000096696	19220.0123298504	4.57374958715298	0.104685577366275	43.6903506884266	0	0	Upregulated
ENSG00000100024	67.6572805459759	-6.23474425046146	0.137944157826215	-45.1975955249668	0	0	Downregulated
ENSG00000101162	72.3678988066511	-4.7538497913684	0.124576783796675	-38.1599977659344	0	0	Downregulated
ENSG00000101166	5029.68786680973	2.48201403936515	0.0649750593902884	38.1994885830936	0	0	Upregulated
