ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	core_enrichment
ATF2_UP.V1_DN	ATF2_UP.V1_DN	169	-0.2892014647755742	-1.3918940083266067	0.0035879092502080333	0.01803651677131606	10351/5320/23015/6943/5737/55022/55790/6038/1491/9627/5350/150094/2252/3075/2979/51313/11067/2202/283131/4621/353511/10659/1909/9013/4330/8527/9936/28231/5740/57212/4239/79987/57419/2121/4299/12/79895/2353/84223/9903/56521/11037/10129/23126/6424/57088/5980/27295/5934/6586/79901/55667/7448/5292
KRAS.300_UP.V1_DN	KRAS.300_UP.V1_DN	104	0.4600339235556009	1.5183542947799484	0.0041850396637154764	0.020484667827659963	10686/6664/1014/3218/525/1382/7356/29930/8437/4825/10913/54209/64108/10993/51087/6712/7137/79917/4938/1521/7226/5158/3786/79958/6278/4586/4600/5624/4261/3955/8743/7051/4842/79883/6519/50940/10964/5608/2261/23242/4599/7068/51214/79887/57118/54847/2633
RB_P130_DN.V1_UP	RB_P130_DN.V1_UP	115	0.4529147656890824	1.502854467279606	0.004385729703230075	0.020916557046174206	362/11065/27092/332/10112/92359/7083/9212/9133/8091/55118/112616/983/54478/1535/238/23584/29127/9271/79077/6493/3382/4998/25804/54437/11035/3012/8372/6628/25973/5438/100528020/64137/57139/5973/9618/23753/3835/85409/5174/10856/221421/6004/6790/3094/339229
SINGH_KRAS_DEPENDENCY_SIGNATURE	SINGH_KRAS_DEPENDENCY_SIGNATURE	20	0.6540552383599001	1.6849576441319878	0.004909186739790694	0.02282771834002673	1366/3918/64063/3898/120224/7039/79098/84985/10045/27071/4486/101
STK33_NOMO_DN	STK33_NOMO_DN	253	0.39191455670290076	1.3789498188679226	0.005295416250745301	0.02402310786923478	10942/3887/27074/100133941/638/3174/6768/25893/54836/11240/548596/9615/5357/79695/306/60675/152189/375704/113115/290/51337/79946/55/3695/688/84842/84152/1380/112399/55502/148418/151888/25825/23007/3001/23601/2201/84706/6402/116028/5979/4051/10125/11184/113655/5092/1829/387914/95/122060/23086/55916/23576/56704/54549/121551/3932/643224/404550/440145/240
KRAS.KIDNEY_UP.V1_DN	KRAS.KIDNEY_UP.V1_DN	92	0.46561783914062665	1.511596152456222	0.005933325018875458	0.02627615365501989	1473/10942/6373/6364/3627/6528/8329/3872/54716/13/1907/3754/3169/64106/10753/10437/11006/79644/7305/54209/3816/23149/2914/4938/51561/4600/91543/64170/5133/3955
CAMP_UP.V1_DN	CAMP_UP.V1_DN	193	-0.2692434205684451	-1.3149040298549632	0.008463469357028783	0.0359532949198935	5789/80022/3488/56978/667/10098/10396/9590/10000/7220/3423/10659/7077/55190/1195/2669/9644/23136/4674/60468/79987/26059/5063/3983/134111/253959/23022/23187/2114/1112/5358/10250/51363/57602/2354/4199/3398/9920/10129/6515/11031/817/23174/7538/57515/51062/26022/54758/11167
KRAS.LUNG.BREAST_UP.V1_UP	KRAS.LUNG.BREAST_UP.V1_UP	99	0.4589206770152515	1.5080995639976704	0.008891675087715595	0.0359532949198935	2556/4312/6364/28424/10103/6374/4319/7015/909/4318/1496/60598/3249/9966/196475/5801/27112/2919/55001/51561/9047/3037/25758/6447/11082/10402/23762/6781/7681/4753/6035/101/793/7462/330/3976
PRC1_BMI_UP.V1_UP	PRC1_BMI_UP.V1_UP	140	0.41919422151263397	1.4184666263703338	0.008591850427223604	0.0359532949198935	1365/10686/114/6590/3627/3620/28461/54101/23566/10123/6355/1300/81569/6362/51087/5730/23149/26499/10418/4661/2359/2591/1259/6286/9047/26287/6493/1305/55636/8372/1636/2257/54937/5778/5080/55117/79156/51291/330/64405/1962/55199/921/55803/26253/1906/3394
RB_P107_DN.V1_UP	RB_P107_DN.V1_UP	125	0.43463755017751154	1.4499150309521742	0.008890011186071172	0.0359532949198935	116372/79733/55723/6241/140700/898/8318/24137/23397/7306/1907/124222/51512/760/4085/120224/6275/64105/4171/23594/338773/1000/1869/899/84296/6623/2175/2237/5111/3932/9055/6119/64946/256126/5427/1719/3959/51529/7283/5983/4016/121268/8208/10656/5558/5982/23474/3619/7884/1763/10549/9134/29107/6941/3925/633/5757/11169/2199/5371/51053
BRCA1_DN.V1_UP	BRCA1_DN.V1_UP	81	0.4607771853234014	1.481517441380633	0.011003093333885909	0.041848458084937694	9074/7348/10942/11202/5047/25833/3217/6495/8091/9312/283212/8970/3773/6579/9447/915/887/3965/55503/79958/50944/7409
GCNP_SHH_UP_LATE.V1_DN	GCNP_SHH_UP_LATE.V1_DN	162	0.4036472097742395	1.3864426439312076	0.01058691427947089	0.041848458084937694	3359/84677/11202/5653/10158/54845/2886/51599/23286/3918/64866/1043/3957/6282/80086/8876/2138/6513/4584/8263/651746/7134/6402/57462/65268/8326/9600/54345/11222/5696/9111/4521/3692/5795/6284/741/2827/57085/4056/5734/81/79016/10148/1906/81889/4049
KRAS.LUNG.BREAST_UP.V1_DN	KRAS.LUNG.BREAST_UP.V1_DN	104	0.4413617454404322	1.4567262704487471	0.011024593796569606	0.041848458084937694	6664/1014/525/1672/1382/1010/8739/29930/5816/79953/10451/119/64108/6712/7137/3568/25806/80144/3965/6261/7226/5158/6278/5624/9547/3485/8743/7051/4842/610/6519/10964/5608/6536/2261/23242/923/51214/79887
GLI1_UP.V1_UP	GLI1_UP.V1_UP	23	-0.5009760488825393	-1.6075803051095723	0.01129292440878174	0.042009678800668075	7704/5745/3489/89927/373/9374
KRAS.LUNG_UP.V1_UP	KRAS.LUNG_UP.V1_UP	98	0.44150153440543755	1.4486747576553725	0.013578226536639523	0.04952059089833238	7476/4312/6364/10103/6374/909/3249/1524/284266/6538/1573/5801/962/2903/55024/597/25907/941/7139/55001/51561/9047/685/25758/5593/6447/55753/2123/10402/78995/51816/4753/6035/101/10859/2827/55107/27253/10320/719
PRC1_BMI_UP.V1_DN	PRC1_BMI_UP.V1_DN	131	0.41871672812251304	1.4074443908319276	0.015072362220121116	0.053912680248894763	2302/58495/5652/6692/5639/63967/1907/10021/3754/64106/50939/6362/56033/23554/6712/80740/3115/335/23550/7139/50489/27019/9022/3434/9480/50944/4261/55916/2125/54549/542767/5105/10588/11151/29108/54795/2261/2670/3206/54842/6045/5800
CTIP_DN.V1_UP	CTIP_DN.V1_UP	87	0.44726295911124425	1.4478825635245274	0.016947674535476805	0.058375323399975663	1473/6271/27293/7348/6364/7015/9118/79370/3787/54836/2537/9312/4004/140578/23105/56033/3816/9633/941/10800/3965/9480/3012/9734/5645/1493/79760/8822
HOXA9_DN.V1_DN	HOXA9_DN.V1_DN	184	0.3959584686127745	1.3771253868203706	0.016756503091998155	0.058375323399975663	4495/7545/79733/55165/55765/6696/8318/81620/1396/4852/9582/55388/3177/9837/9824/55/990/4277/8530/10535/4998/10733/84296/26136/55544/2213/22809/54345/7504/56915/79071/57761/9918/3485/586/675/9317/3205/4885/64785/90480/11314/3008/10204/1299/2212/81539/3202/5996/55215/8323
BMI1_DN.V1_DN	BMI1_DN.V1_DN	124	0.4200603529150627	1.401374956370798	0.0175458886766319	0.059337005342791516	10686/10406/8355/6590/10103/54845/55816/7138/6337/3429/2537/11240/7020/5357/9723/6657/5121/10451/760/8365/3773/6275
WNT_UP.V1_DN	WNT_UP.V1_DN	137	0.4058872164872653	1.372662747391759	0.02263109812369874	0.07516757591085654	3975/2118/1297/3215/638/441376/51599/9636/90019/126006/1535/962/3123/11274/7137/3109/7036/129607/4938/4233/9047/25791/5099/89765/100506658/6781/80737/27242/3594/634/3106/126003/943/58516/113675/3959/5002/80270/921/2670/3665/11040/1734
SRC_UP.V1_DN	SRC_UP.V1_DN	141	0.40148975267546244	1.3591790160896966	0.023531100363865985	0.07678569592419426	260429/4312/6374/79733/4319/10331/8128/79413/2537/3212/29128/7262/57468/9837/83879/29127/10265/284338/4794/494143/3434/5055/402778/9262/10733/4173/57526/3955/84520/133418/375298/64946/11182/2146/23242/100/79723/29099/5734
ESC_V6.5_UP_LATE.V1_UP	ESC_V6.5_UP_LATE.V1_UP	168	0.39063516073702154	1.3467745986549058	0.02577803241760176	0.08266748327024014	3975/3170/5652/94234/6928/344/64321/8673/3249/54101/145258/152189/3169/1535/55971/7429/335/11015/9806/112399/7139/1592/23401/7134/5308/23231/10631/1000/4488/3936/7113/4237/23596/2535/10644/100506658/187/3106/57139/27237/1942/219699/8320/53834/283120/80774/5420/83641/5552/1280/8325/827/2907/161882/79090/51278/381/92579/154796/51114
BCAT_BILD_ET_AL_UP	BCAT_BILD_ET_AL_UP	43	0.5030365884210192	1.4995657056477947	0.027759117157869165	0.08751179307396043	94234/1591/10610/6813/11001/1602/6195/85462/23788/828/1509/811/81/79823
P53_DN.V2_UP	P53_DN.V2_UP	99	0.4262916110008771	1.4008743229168594	0.029443838604143947	0.09127589967284623	4322/479/4495/6364/6374/3604/51557/54101/5031/6372/6097/2919/5097/6351/2359/8538/968/11022/2119/8193/6565/8326/2123/1750/5806/6385/1493/554/241/5971/23529
CYCLIN_D1_KE_.V1_DN	CYCLIN_D1_KE_.V1_DN	153	0.3921795715487044	1.3408659829771818	0.031068356003938587	0.09473301994643568	251/5173/6098/525/1258/7351/3872/1591/1080/249/3249/629/5816/547/11006/238/5121/2041/822/6689/2138/55567/3625/5050/5588/8193/4909/5593/4145/713/939/5624/4861/63940/3437/4842/9674/6039/5105/492/6258/5452/963/929/4599
PKCA_DN.V1_UP	PKCA_DN.V1_UP	116	0.4107583682931191	1.3617440747684144	0.032467532467532464	0.0974025974025974	167410/10537/284340/80326/4025/54857/3214/8424/54716/23566/4939/2203/760/245/347733/5730/11226/11001/51268/79007/1890/64856/5967/4940/387914/29993/6398/145957/7172/4842/201501/5105/6035/79156/3600/9123/158046/100/2670/4056
STK33_DN	STK33_DN	255	0.3638557088858429	1.2797353952243407	0.03434343434343434	0.1013949013949014	27074/6590/346689/25893/54836/352909/11240/5357/4778/23566/767/79695/306/60675/375704/113115/290/8577/8614/6352/79946/353189/688/84842/79767/1380/55686/401097/55502/157638/151888/25825/23007/3001/2201/5055/84958/84706/116028/5979/4051/10125/11184/55753/113655/5092/1829/387914/95/55916/23576/79071/56704/8743/3932/404550/25816/240/387882/7164/6457/84306
PRC2_SUZ12_UP.V1_UP	PRC2_SUZ12_UP.V1_UP	150	0.3873656522282593	1.3250554647336066	0.03512396694214876	0.10207902892561983	2352/116372/3887/2118/6590/6750/27344/25893/4825/10123/629/2833/9723/81569/6362/3783/6689/23149/26499/1602/4661/2196/1520/1305/5055/5593/6447/55231/3936/7504/5696/1636/6536/29122/55117/51291/57332/752
KRAS.PROSTATE_UP.V1_UP	KRAS.PROSTATE_UP.V1_UP	102	0.41603903303810397	1.368998817860025	0.037199124726477024	0.10644672614038041	79412/80201/51702/5284/6861/79924/131578/8928/4004/136227/79875/27112/7135/53942/55024/6545/973/4320/1380/941/7805/2119/25758/2295/11184/51090/79187/78995/7006/3689/816/5778
